Data_Hora;Pot_Gerador_MW;Pot_Reator_MW
18/06/2020 13:10:00;1115,33496;3165,63892
18/06/2020 13:20:00;1114,29797;3177,198
18/06/2020 13:30:00;1114,16797;3172,33691
18/06/2020 13:40:00;1113;3172,61499
18/06/2020 13:50:00;1113,64905;3164,74609
18/06/2020 14:00:00;1114,16797;3169,84302
18/06/2020 14:10:00;1115,59497;3184,52295
18/06/2020 14:20:00;1114,16797;3164,29492
18/06/2020 14:30:00;1115,20605;3176,18604
18/06/2020 14:40:00;1114,55701;3171,65308
18/06/2020 14:50:00;1113,90796;3162,63892
18/06/2020 15:00:00;1114,29797;3166,7229
18/06/2020 15:10:00;1113,38904;3164,06006
18/06/2020 15:20:00;1113,38904;3154,34399
18/06/2020 15:30:00;1112,74097;3177,63208
18/06/2020 15:40:00;1114,03796;3165,75098
18/06/2020 15:50:00;1114,94604;3149,01611
18/06/2020 16:00:00;1113,51904;3169,927
18/06/2020 16:10:00;1115,854;3173,20288
18/06/2020 16:20:00;1112,74097;3181,58301
18/06/2020 16:30:00;1113,90796;3162,39307
18/06/2020 16:40:00;1114,03796;3164,56104
18/06/2020 16:50:00;1112,61096;3172,36206
18/06/2020 17:00:00;1113;3151,8811
18/06/2020 17:10:00;1114,16797;3157,55688
18/06/2020 17:20:00;1114,03796;3171,37109
18/06/2020 17:30:00;1112,61096;3173,72095
18/06/2020 17:40:00;1113,90796;3170,97803
18/06/2020 17:50:00;1113,64905;3160,65894
18/06/2020 18:00:00;1112,61096;3174,3999
18/06/2020 18:10:00;1113,90796;3154,01611
18/06/2020 18:20:00;1112,74097;3165,04492
18/06/2020 18:30:00;1113,26001;3168,30688
18/06/2020 18:40:00;1114,29797;3173,16895
18/06/2020 18:50:00;1113,90796;3175,69189
18/06/2020 19:00:00;1113,26001;3148,58691
18/06/2020 19:10:00;1112,87;3154,30396
18/06/2020 19:20:00;1113,13;3165,75806
18/06/2020 19:30:00;1114,68701;3170,375
18/06/2020 19:40:00;1113;3159,72705
18/06/2020 19:50:00;1112,35205;3164,01392
18/06/2020 20:00:00;1114,03796;3167,43311
18/06/2020 20:10:00;1113,26001;3153,13501
18/06/2020 20:20:00;1112,61096;3170,97998
18/06/2020 20:30:00;1113;3164,25391
18/06/2020 20:40:00;1112,74097;3170,02393
18/06/2020 20:50:00;1113,64905;3170,52002
18/06/2020 21:00:00;1112,87;3154,78906
18/06/2020 21:10:00;1114,81702;3194,40796
18/06/2020 21:20:00;1113,13;3192,51611
18/06/2020 21:30:00;1113,51904;3169,27002
18/06/2020 21:40:00;1113,77905;3180,57397
18/06/2020 21:50:00;1113;3176,91895
18/06/2020 22:00:00;1113,77905;3183,50806
18/06/2020 22:10:00;1113,26001;3171,82397
18/06/2020 22:20:00;1113,51904;3155,67896
18/06/2020 22:30:00;1113,77905;3161,90503
18/06/2020 22:40:00;1113,64905;3168,71899
18/06/2020 22:50:00;1112,87;3182,94507
18/06/2020 23:00:00;1113,51904;3150,91602
18/06/2020 23:10:00;1114,03796;3166,96606
18/06/2020 23:20:00;1112,61096;3174,07397
18/06/2020 23:30:00;1113,51904;3169,979
18/06/2020 23:40:00;1113,77905;3156,57788
18/06/2020 23:50:00;1113,77905;3157,22095
19/06/2020;1113,77905;3164,13794
19/06/2020 00:10:00;1113;3151,05005
19/06/2020 00:20:00;1113,64905;3172,0249
19/06/2020 00:30:00;1112,87;3160,90088
19/06/2020 00:40:00;1112,74097;3171,18701
19/06/2020 00:50:00;1112,87;3173,33594
19/06/2020 01:00:00;1112,35205;3163,24805
19/06/2020 01:10:00;1113,13;3171,2251
19/06/2020 01:20:00;1113;3162,63306
19/06/2020 01:30:00;1113,51904;3174,17212
19/06/2020 01:40:00;1112,61096;3165,85596
19/06/2020 01:50:00;1114,03796;3172,0481
19/06/2020 02:00:00;1113,77905;3174,29199
19/06/2020 02:10:00;1114,16797;3164,80103
19/06/2020 02:20:00;1113,38904;3183,43701
19/06/2020 02:30:00;1114,427;3153,12012
19/06/2020 02:40:00;1108,58899;3160,62207
19/06/2020 02:50:00;1108,32996;3164,74902
19/06/2020 03:00:00;1108,71899;3161,38208
19/06/2020 03:10:00;1107,03198;3153,81689
19/06/2020 03:20:00;1107,68103;3143,81689
19/06/2020 03:30:00;1106,38403;3132,09399
19/06/2020 03:40:00;1106,12402;3138,948
19/06/2020 03:50:00;1105,34595;3140,55908
19/06/2020 04:00:00;1105,34595;3161,45288
19/06/2020 04:10:00;1104,17798;3151,57202
19/06/2020 04:20:00;1103,78894;3130,34204
19/06/2020 04:30:00;1102,10205;3139,41406
19/06/2020 04:40:00;1101,58301;3131,89697
19/06/2020 04:50:00;1103,01099;3143,79907
19/06/2020 05:00:00;1101,06494;3143,58496
19/06/2020 05:10:00;1091,46399;3131,4751
19/06/2020 05:20:00;1081,08496;3094,91602
19/06/2020 05:30:00;1082,25305;3095,48999
19/06/2020 05:40:00;1078,75;3085,58789
19/06/2020 05:50:00;1077,97205;3093,52002
19/06/2020 06:00:00;1076,67395;3078,21606
19/06/2020 06:10:00;1072,26294;3055,37109
19/06/2020 06:20:00;1073,94995;3073,1001
19/06/2020 06:30:00;1068,63098;3061,56494
19/06/2020 06:40:00;1066,68506;3064,646
19/06/2020 06:50:00;1067,98206;3053,56909
19/06/2020 07:00:00;1067,85205;3045,8501
19/06/2020 07:10:00;1062,922;3048,63403
19/06/2020 07:20:00;1063,70105;3053,08691
19/06/2020 07:30:00;1063,70105;3053,09106
19/06/2020 07:40:00;1057,73303;3025,66895
19/06/2020 07:50:00;1057,99194;3052,01709
19/06/2020 08:00:00;1054,09998;3031,48804
19/06/2020 08:10:00;1053,71106;3025,83203
19/06/2020 08:20:00;1053,84094;3024,573
19/06/2020 08:30:00;1055,13794;3005,32007
19/06/2020 08:40:00;1048,91101;3017,08789
19/06/2020 08:50:00;1047,09497;3003,10889
19/06/2020 09:00:00;1047,61401;3001,68091
19/06/2020 09:10:00;1042,81299;2992,5979
19/06/2020 09:20:00;1043,073;2989,104
19/06/2020 09:30:00;1040,60803;2994,70093
19/06/2020 09:40:00;1040,21899;2986,01807
19/06/2020 09:50:00;1039,31104;2972,30396
19/06/2020 10:00:00;1038,53198;2975,23804
19/06/2020 10:10:00;1033,47205;2968,63306
19/06/2020 10:20:00;1030,48901;2966,01904
19/06/2020 10:30:00;1030,74805;2965,99512
19/06/2020 10:40:00;1026,85596;2946,80298
19/06/2020 10:50:00;1024,91003;2951,41406
19/06/2020 11:00:00;1023,742;2963,1709
19/06/2020 11:10:00;1023,22302;2960,34302
19/06/2020 11:20:00;1023,35303;2959,87012
19/06/2020 11:30:00;1024,521;2946,30298
19/06/2020 11:40:00;1016,99597;2918,71997
19/06/2020 11:50:00;1017,38501;2923,375
19/06/2020 12:00:00;1017,12598;2913,22192
19/06/2020 12:10:00;1014,27197;2917,26489
19/06/2020 12:20:00;1014,66101;2923,19897
19/06/2020 12:30:00;1012,974;2915,4021
19/06/2020 12:40:00;1008,43298;2919,4231
19/06/2020 12:50:00;1008,43298;2904,46704
19/06/2020 13:00:00;1008,56299;2899,2771
